# Time(a.u.)  Energy(a.u.)  mu_x(a.u.)  mu_y(a.u.)  mu_z(a.u.)
1.0720000000E+01 -9.2211021793E+01 1.7275423622E-04 1.7275423617E-04 9.1391059751E-01
1.0760000000E+01 -9.2211021797E+01 1.7990766905E-04 1.7990766900E-04 9.1391904064E-01
1.0800000000E+01 -9.2211021800E+01 1.8529219390E-04 1.8529219385E-04 9.1392718364E-01
1.0840000000E+01 -9.2211021803E+01 1.8880402414E-04 1.8880402409E-04 9.1393576489E-01
1.0880000000E+01 -9.2211021806E+01 1.9075109587E-04 1.9075109583E-04 9.1394491633E-01
1.0920000000E+01 -9.2211021809E+01 1.9176164053E-04 1.9176164048E-04 9.1395415398E-01
1.0960000000E+01 -9.2211021812E+01 1.9261126150E-04 1.9261126145E-04 9.1396253876E-01
1.1000000000E+01 -9.2211021814E+01 1.9401867433E-04 1.9401867429E-04 9.1396895111E-01
1.1040000000E+01 -9.2211021817E+01 1.9646772174E-04 1.9646772170E-04 9.1397239236E-01
1.1080000000E+01 -9.2211021820E+01 2.0010370184E-04 2.0010370180E-04 9.1397222358E-01
1.1120000000E+01 -9.2211021822E+01 2.0472866301E-04 2.0472866298E-04 9.1396827860E-01
1.1160000000E+01 -9.2211021824E+01 2.0989046280E-04 2.0989046276E-04 9.1396083184E-01
1.1200000000E+01 -9.2211021826E+01 2.1503322810E-04 2.1503322806E-04 9.1395044899E-01
1.1240000000E+01 -9.2211021827E+01 2.1966054252E-04 2.1966054249E-04 9.1393778263E-01
1.1280000000E+01 -9.2211021828E+01 2.2346186573E-04 2.2346186570E-04 9.1392338577E-01
1.1320000000E+01 -9.2211021829E+01 2.2636711005E-04 2.2636711002E-04 9.1390760166E-01
1.1360000000E+01 -9.2211021830E+01 2.2851898232E-04 2.2851898229E-04 9.1389055435E-01
1.1400000000E+01 -9.2211021831E+01 2.3017956507E-04 2.3017956504E-04 9.1387222507E-01
1.1440000000E+01 -9.2211021832E+01 2.3160807059E-04 2.3160807056E-04 9.1385256859E-01
1.1480000000E+01 -9.2211021832E+01 2.3295436870E-04 2.3295436867E-04 9.1383161214E-01
1.1520000000E+01 -9.2211021831E+01 2.3420558104E-04 2.3420558101E-04 9.1380949125E-01
1.1560000000E+01 -9.2211021831E+01 2.3520341788E-04 2.3520341786E-04 9.1378640584E-01
1.1600000000E+01 -9.2211021831E+01 2.3572462988E-04 2.3572462986E-04 9.1376251600E-01
1.1640000000E+01 -9.2211021830E+01 2.3559438341E-04 2.3559438338E-04 9.1373782455E-01
1.1680000000E+01 -9.2211021830E+01 2.3479005651E-04 2.3479005648E-04 9.1371210341E-01
1.1720000000E+01 -9.2211021829E+01 2.3349506842E-04 2.3349506840E-04 9.1368490735E-01
1.1760000000E+01 -9.2211021828E+01 2.3207837763E-04 2.3207837761E-04 9.1365568723E-01
1.1800000000E+01 -9.2211021827E+01 2.3100013467E-04 2.3100013464E-04 9.1362397622E-01
1.1840000000E+01 -9.2211021826E+01 2.3066962333E-04 2.3066962331E-04 9.1358959043E-01
1.1880000000E+01 -9.2211021825E+01 2.3129963283E-04 2.3129963281E-04 9.1355277312E-01
1.1920000000E+01 -9.2211021823E+01 2.3280564511E-04 2.3280564509E-04 9.1351422390E-01
1.1960000000E+01 -9.2211021822E+01 2.3478686822E-04 2.3478686820E-04 9.1347498843E-01
1.2000000000E+01 -9.2211021821E+01 2.3660232519E-04 2.3660232518E-04 9.1343622933E-01
1.2040000000E+01 -9.2211021820E+01 2.3752608834E-04 2.3752608833E-04 9.1339893996E-01
1.2080000000E+01 -9.2211021819E+01 2.3694034630E-04 2.3694034629E-04 9.1336368562E-01
1.2120000000E+01 -9.2211021817E+01 2.3451135805E-04 2.3451135803E-04 9.1333045248E-01
1.2160000000E+01 -9.2211021815E+01 2.3029603969E-04 2.3029603968E-04 9.1329865498E-01
1.2200000000E+01 -9.2211021814E+01 2.2474552910E-04 2.2474552909E-04 9.1326730460E-01
1.2240000000E+01 -9.2211021813E+01 2.1860125563E-04 2.1860125562E-04 9.1323529418E-01
1.2280000000E+01 -9.2211021812E+01 2.1271016140E-04 2.1271016139E-04 9.1320171619E-01
1.2320000000E+01 -9.2211021811E+01 2.0780943835E-04 2.0780943834E-04 9.1316612303E-01
1.2360000000E+01 -9.2211021809E+01 2.0434029066E-04 2.0434029065E-04 9.1312865572E-01
1.2400000000E+01 -9.2211021808E+01 2.0234200539E-04 2.0234200538E-04 9.1309000761E-01
1.2440000000E+01 -9.2211021806E+01 2.0145445346E-04 2.0145445345E-04 9.1305123949E-01
1.2480000000E+01 -9.2211021805E+01 2.0102598314E-04 2.0102598314E-04 9.1301350590E-01
1.2520000000E+01 -9.2211021803E+01 2.0029381948E-04 2.0029381948E-04 9.1297777536E-01
1.2560000000E+01 -9.2211021802E+01 1.9858438810E-04 1.9858438809E-04 9.1294462399E-01
1.2600000000E+01 -9.2211021801E+01 1.9547712685E-04 1.9547712684E-04 9.1291415441E-01
1.2640000000E+01 -9.2211021800E+01 1.9088816042E-04 1.9088816042E-04 9.1288605021E-01
1.2680000000E+01 -9.2211021798E+01 1.8505545873E-04 1.8505545873E-04 9.1285973411E-01
1.2720000000E+01 -9.2211021797E+01 1.7843685112E-04 1.7843685111E-04 9.1283457005E-01
1.2760000000E+01 -9.2211021796E+01 1.7155738364E-04 1.7155738364E-04 9.1281004259E-01
1.2800000000E+01 -9.2211021794E+01 1.6485546974E-04 1.6485546974E-04 9.1278586302E-01
1.2840000000E+01 -9.2211021793E+01 1.5857449886E-04 1.5857449886E-04 9.1276198235E-01
1.2880000000E+01 -9.2211021791E+01 1.5272941157E-04 1.5272941157E-04 9.1273852620E-01
1.2920000000E+01 -9.2211021790E+01 1.4715206186E-04 1.4715206187E-04 9.1271569162E-01
1.2960000000E+01 -9.2211021789E+01 1.4159336442E-04 1.4159336442E-04 9.1269365449E-01
1.3000000000E+01 -9.2211021787E+01 1.3584253746E-04 1.3584253746E-04 9.1267252469E-01
1.3040000000E+01 -9.2211021786E+01 1.2981972296E-04 1.2981972296E-04 9.1265236180E-01
1.3080000000E+01 -9.2211021784E+01 1.2360894595E-04 1.2360894595E-04 9.1263323540E-01
1.3120000000E+01 -9.2211021783E+01 1.1742004453E-04 1.1742004453E-04 9.1261529350E-01
1.3160000000E+01 -9.2211021782E+01 1.1149359899E-04 1.1149359899E-04 9.1259879768E-01
1.3200000000E+01 -9.2211021781E+01 1.0598355563E-04 1.0598355564E-04 9.1258409624E-01
1.3240000000E+01 -9.2211021779E+01 1.0086125662E-04 1.0086125662E-04 9.1257153262E-01
1.3280000000E+01 -9.2211021778E+01 9.5878803852E-05 9.5878803858E-05 9.1256131491E-01
1.3320000000E+01 -9.2211021777E+01 9.0610766668E-05 9.0610766675E-05 9.1255339311E-01
1.3360000000E+01 -9.2211021776E+01 8.4567167350E-05 8.4567167357E-05 9.1254739475E-01
1.3400000000E+01 -9.2211021775E+01 7.7345857591E-05 7.7345857598E-05 9.1254265408E-01
1.3440000000E+01 -9.2211021775E+01 6.8777004162E-05 6.8777004170E-05 9.1253834052E-01
1.3480000000E+01 -9.2211021774E+01 5.9011743420E-05 5.9011743429E-05 9.1253365718E-01
1.3520000000E+01 -9.2211021773E+01 4.8521847828E-05 4.8521847837E-05 9.1252805328E-01
1.3560000000E+01 -9.2211021773E+01 3.8003275562E-05 3.8003275571E-05 9.1252138464E-01
1.3600000000E+01 -9.2211021773E+01 2.8205889932E-05 2.8205889941E-05 9.1251396825E-01
1.3640000000E+01 -9.2211021773E+01 1.9735336855E-05 1.9735336865E-05 9.1250650743E-01
1.3680000000E+01 -9.2211021773E+01 1.2883541468E-05 1.2883541479E-05 9.1249990339E-01
1.3720000000E+01 -9.2211021773E+01 7.5379694410E-06 7.5379694513E-06 9.1249500474E-01
1.3760000000E+01 -9.2211021773E+01 3.1982493892E-06 3.1982493997E-06 9.1249236649E-01
1.3800000000E+01 -9.2211021773E+01 -9.0178018914E-07 -9.0178017846E-07 9.1249208827E-01
1.3840000000E+01 -9.2211021773E+01 -5.5989852404E-06 -5.5989852295E-06 9.1249377748E-01
1.3880000000E+01 -9.2211021774E+01 -1.1586437852E-05 -1.1586437841E-05 9.1249664593E-01
1.3920000000E+01 -9.2211021775E+01 -1.9238772496E-05 -1.9238772485E-05 9.1249970855E-01
1.3960000000E+01 -9.2211021776E+01 -2.8525009357E-05 -2.8525009346E-05 9.1250202434E-01
1.4000000000E+01 -9.2211021776E+01 -3.9031024611E-05 -3.9031024599E-05 9.1250290983E-01
1.4040000000E+01 -9.2211021777E+01 -5.0082287883E-05 -5.0082287871E-05 9.1250206787E-01
1.4080000000E+01 -9.2211021778E+01 -6.0929239370E-05 -6.0929239358E-05 9.1249960331E-01
1.4120000000E+01 -9.2211021779E+01 -7.0941084898E-05 -7.0941084886E-05 9.1249593283E-01
1.4160000000E+01 -9.2211021780E+01 -7.9753560063E-05 -7.9753560051E-05 9.1249162677E-01
1.4200000000E+01 -9.2211021781E+01 -8.7332040621E-05 -8.7332040609E-05 9.1248723658E-01
1.4240000000E+01 -9.2211021783E+01 -9.3938074546E-05 -9.3938074534E-05 9.1248315930E-01
1.4280000000E+01 -9.2211021784E+01 -1.0001659115E-04 -1.0001659114E-04 9.1247957134E-01
1.4320000000E+01 -9.2211021785E+01 -1.0604373719E-04 -1.0604373718E-04 9.1247643693E-01
1.4360000000E+01 -9.2211021786E+01 -1.1238473500E-04 -1.1238473499E-04 9.1247357114E-01
1.4400000000E+01 -9.2211021787E+01 -1.1920485737E-04 -1.1920485735E-04 9.1247072246E-01
1.4440000000E+01 -9.2211021788E+01 -1.2645704526E-04 -1.2645704525E-04 9.1246763993E-01
1.4480000000E+01 -9.2211021790E+01 -1.3394345547E-04 -1.3394345546E-04 9.1246410298E-01
1.4520000000E+01 -9.2211021791E+01 -1.4142388843E-04 -1.4142388842E-04 9.1245991310E-01
1.4560000000E+01 -9.2211021792E+01 -1.4872942295E-04 -1.4872942294E-04 9.1245486493E-01
1.4600000000E+01 -9.2211021793E+01 -1.5583924366E-04 -1.5583924365E-04 9.1244872473E-01
1.4640000000E+01 -9.2211021794E+01 -1.6289248951E-04 -1.6289248950E-04 9.1244123998E-01
1.4680000000E+01 -9.2211021795E+01 -1.7013027358E-04 -1.7013027357E-04 9.1243218938E-01
1.4720000000E+01 -9.2211021796E+01 -1.7778804661E-04 -1.7778804660E-04 9.1242146159E-01
1.4760000000E+01 -9.2211021797E+01 -1.8597686095E-04 -1.8597686094E-04 9.1240913355E-01
1.4800000000E+01 -9.2211021799E+01 -1.9459762690E-04 -1.9459762689E-04 9.1239551275E-01
1.4840000000E+01 -9.2211021800E+01 -2.0332307900E-04 -2.0332307899E-04 9.1238111499E-01
1.4880000000E+01 -9.2211021801E+01 -2.1166066663E-04 -2.1166066662E-04 9.1236656965E-01
1.4920000000E+01 -9.2211021802E+01 -2.1908273424E-04 -2.1908273423E-04 9.1235247041E-01
1.4960000000E+01 -9.2211021803E+01 -2.2518680803E-04 -2.2518680802E-04 9.1233921196E-01
1.5000000000E+01 -9.2211021803E+01 -2.2983632905E-04 -2.2983632904E-04 9.1232686350E-01
1.5040000000E+01 -9.2211021804E+01 -2.3323516065E-04 -2.3323516064E-04 9.1231512353E-01
1.5080000000E+01 -9.2211021805E+01 -2.3590721653E-04 -2.3590721652E-04 9.1230337783E-01
1.5120000000E+01 -9.2211021807E+01 -2.3858039759E-04 -2.3858039758E-04 9.1229085156E-01
1.5160000000E+01 -9.2211021808E+01 -2.4200327061E-04 -2.4200327060E-04 9.1227681599E-01
1.5200000000E+01 -9.2211021809E+01 -2.4674452808E-04 -2.4674452807E-04 9.1226079163E-01
1.5240000000E+01 -9.2211021810E+01 -2.5303238283E-04 -2.5303238282E-04 9.1224268846E-01
1.5280000000E+01 -9.2211021811E+01 -2.6068117093E-04 -2.6068117092E-04 9.1222284195E-01
1.5320000000E+01 -9.2211021812E+01 -2.6912823604E-04 -2.6912823603E-04 9.1220193412E-01
1.5360000000E+01 -9.2211021813E+01 -2.7757272882E-04 -2.7757272881E-04 9.1218082372E-01
1.5400000000E+01 -9.2211021815E+01 -2.8517862689E-04 -2.8517862688E-04 9.1216033554E-01
1.5440000000E+01 -9.2211021817E+01 -2.9128583375E-04 -2.9128583374E-04 9.1214106980E-01
1.5480000000E+01 -9.2211021818E+01 -2.9557116059E-04 -2.9557116058E-04 9.1212328384E-01
1.5520000000E+01 -9.2211021819E+01 -2.9811589973E-04 -2.9811589973E-04 9.1210687386E-01
1.5560000000E+01 -9.2211021820E+01 -2.9936402197E-04 -2.9936402197E-04 9.1209145311E-01
1.5600000000E+01 -9.2211021821E+01 -2.9998652427E-04 -2.9998652426E-04 9.1207649427E-01
1.5640000000E+01 -9.2211021822E+01 -3.0069369711E-04 -3.0069369711E-04 9.1206148793E-01
1.5680000000E+01 -9.2211021823E+01 -3.0205035818E-04 -3.0205035818E-04 9.1204606947E-01
1.5720000000E+01 -9.2211021825E+01 -3.0434573690E-04 -3.0434573690E-04 9.1203008301E-01
1.5760000000E+01 -9.2211021826E+01 -3.0755113517E-04 -3.0755113517E-04 9.1201357534E-01
1.5800000000E+01 -9.2211021827E+01 -3.1137077522E-04 -3.1137077522E-04 9.1199673737E-01
1.5840000000E+01 -9.2211021828E+01 -3.1536309046E-04 -3.1536309046E-04 9.1197982540E-01
1.5880000000E+01 -9.2211021828E+01 -3.1908977258E-04 -3.1908977258E-04 9.1196309590E-01
1.5920000000E+01 -9.2211021829E+01 -3.2224406343E-04 -3.2224406343E-04 9.1194677549E-01
1.5960000000E+01 -9.2211021829E+01 -3.2471944043E-04 -3.2471944043E-04 9.1193106848E-01
1.6000000000E+01 -9.2211021830E+01 -3.2660145855E-04 -3.2660145855E-04 9.1191618525E-01
1.6040000000E+01 -9.2211021830E+01 -3.2809184133E-04 -3.2809184134E-04 9.1190236460E-01
1.6080000000E+01 -9.2211021830E+01 -3.2939635109E-04 -3.2939635110E-04 9.1188986566E-01
1.6120000000E+01 -9.2211021830E+01 -3.3061929295E-04 -3.3061929295E-04 9.1187891928E-01
1.6160000000E+01 -9.2211021830E+01 -3.3170417572E-04 -3.3170417573E-04 9.1186964930E-01
1.6200000000E+01 -9.2211021829E+01 -3.3244330865E-04 -3.3244330865E-04 9.1186199253E-01
1.6240000000E+01 -9.2211021829E+01 -3.3255456511E-04 -3.3255456511E-04 9.1185565404E-01
1.6280000000E+01 -9.2211021828E+01 -3.3179935343E-04 -3.3179935344E-04 9.1185012773E-01
1.6320000000E+01 -9.2211021828E+01 -3.3010007942E-04 -3.3010007942E-04 9.1184479234E-01
1.6360000000E+01 -9.2211021827E+01 -3.2761345548E-04 -3.2761345549E-04 9.1183906568E-01
1.6400000000E+01 -9.2211021826E+01 -3.2472884467E-04 -3.2472884468E-04 9.1183257577E-01
1.6440000000E+01 -9.2211021824E+01 -3.2198456482E-04 -3.2198456483E-04 9.1182529516E-01
1.6480000000E+01 -9.2211021823E+01 -3.1992224325E-04 -3.1992224326E-04 9.1181759019E-01
1.6520000000E+01 -9.2211021822E+01 -3.1892116436E-04 -3.1892116437E-04 9.1181015954E-01
1.6560000000E+01 -9.2211021820E+01 -3.1906385638E-04 -3.1906385639E-04 9.1180386994E-01
1.6600000000E+01 -9.2211021818E+01 -3.2007752048E-04 -3.2007752050E-04 9.1179953030E-01
1.6640000000E+01 -9.2211021817E+01 -3.2137489481E-04 -3.2137489482E-04 9.1179766786E-01
1.6680000000E+01 -9.2211021815E+01 -3.2218890794E-04 -3.2218890795E-04 9.1179837256E-01
1.6720000000E+01 -9.2211021814E+01 -3.2176686427E-04 -3.2176686428E-04 9.1180125784E-01
1.6760000000E+01 -9.2211021812E+01 -3.1957075440E-04 -3.1957075441E-04 9.1180555208E-01
1.6800000000E+01 -9.2211021810E+01 -3.1542667616E-04 -3.1542667618E-04 9.1181029543E-01
1.6840000000E+01 -9.2211021809E+01 -3.0957968416E-04 -3.0957968418E-04 9.1181458521E-01
1.6880000000E+01 -9.2211021807E+01 -3.0263689989E-04 -3.0263689991E-04 9.1181779867E-01
1.6920000000E+01 -9.2211021806E+01 -2.9541360303E-04 -2.9541360305E-04 9.1181973026E-01
1.6960000000E+01 -9.2211021804E+01 -2.8872479737E-04 -2.8872479739E-04 9.1182060755E-01
1.7000000000E+01 -9.2211021803E+01 -2.8318012275E-04 -2.8318012277E-04 9.1182098852E-01
1.7040000000E+01 -9.2211021801E+01 -2.7903842311E-04 -2.7903842313E-04 9.1182157784E-01
1.7080000000E+01 -9.2211021800E+01 -2.7616035092E-04 -2.7616035094E-04 9.1182302239E-01
1.7120000000E+01 -9.2211021799E+01 -2.7406858489E-04 -2.7406858491E-04 9.1182574795E-01
1.7160000000E+01 -9.2211021798E+01 -2.7209427663E-04 -2.7209427665E-04 9.1182988066E-01
1.7200000000E+01 -9.2211021797E+01 -2.6956448086E-04 -2.6956448088E-04 9.1183526581E-01
1.7240000000E+01 -9.2211021796E+01 -2.6597553250E-04 -2.6597553252E-04 9.1184156360E-01
1.7280000000E+01 -9.2211021795E+01 -2.6110419231E-04 -2.6110419233E-04 9.1184837820E-01
1.7320000000E+01 -9.2211021794E+01 -2.5502935005E-04 -2.5502935007E-04 9.1185537033E-01
1.7360000000E+01 -9.2211021794E+01 -2.4806534867E-04 -2.4806534870E-04 9.1186231600E-01
1.7400000000E+01 -9.2211021793E+01 -2.4063467798E-04 -2.4063467801E-04 9.1186909945E-01
1.7440000000E+01 -9.2211021793E+01 -2.3312468471E-04 -2.3312468474E-04 9.1187565626E-01
1.7480000000E+01 -9.2211021792E+01 -2.2577509981E-04 -2.2577509984E-04 9.1188190310E-01
1.7520000000E+01 -9.2211021791E+01 -2.1863037414E-04 -2.1863037417E-04 9.1188769484E-01
1.7560000000E+01 -9.2211021791E+01 -2.1156755713E-04 -2.1156755716E-04 9.1189283698E-01
1.7600000000E+01 -9.2211021791E+01 -2.0438450430E-04 -2.0438450433E-04 9.1189715612E-01
1.7640000000E+01 -9.2211021791E+01 -1.9691305130E-04 -1.9691305133E-04 9.1190060317E-01
1.7680000000E+01 -9.2211021790E+01 -1.8911395358E-04 -1.8911395361E-04 9.1190334543E-01
1.7720000000E+01 -9.2211021790E+01 -1.8111731996E-04 -1.8111731999E-04 9.1190580079E-01
1.7760000000E+01 -9.2211021790E+01 -1.7319160022E-04 -1.7319160026E-04 9.1190858440E-01
1.7800000000E+01 -9.2211021790E+01 -1.6564950654E-04 -1.6564950657E-04 9.1191236842E-01
1.7840000000E+01 -9.2211021789E+01 -1.5872215648E-04 -1.5872215651E-04 9.1191768945E-01
1.7880000000E+01 -9.2211021789E+01 -1.5244554434E-04 -1.5244554437E-04 9.1192476295E-01
1.7920000000E+01 -9.2211021789E+01 -1.4660170459E-04 -1.4660170462E-04 9.1193336950E-01
1.7960000000E+01 -9.2211021789E+01 -1.4074083448E-04 -1.4074083451E-04 9.1194286108E-01
1.8000000000E+01 -9.2211021788E+01 -1.3428506748E-04 -1.3428506752E-04 9.1195229988E-01
1.8040000000E+01 -9.2211021788E+01 -1.2668757996E-04 -1.2668758000E-04 9.1196069981E-01
1.8080000000E+01 -9.2211021788E+01 -1.1760095754E-04 -1.1760095758E-04 9.1196730474E-01
1.8120000000E+01 -9.2211021788E+01 -1.0700281980E-04 -1.0700281984E-04 9.1197182122E-01
1.8160000000E+01 -9.2211021787E+01 -9.5236941652E-05 -9.5236941689E-05 9.1197453256E-01
1.8200000000E+01 -9.2211021787E+01 -8.2951813377E-05 -8.2951813414E-05 9.1197625485E-01
1.8240000000E+01 -9.2211021787E+01 -7.0948766850E-05 -7.0948766889E-05 9.1197814212E-01
1.8280000000E+01 -9.2211021787E+01 -5.9979319715E-05 -5.9979319754E-05 9.1198139468E-01
1.8320000000E+01 -9.2211021787E+01 -5.0547760573E-05 -5.0547760612E-05 9.1198695437E-01
1.8360000000E+01 -9.2211021786E+01 -4.2775015257E-05 -4.2775015297E-05 9.1199527506E-01
1.8400000000E+01 -9.2211021786E+01 -3.6363226642E-05 -3.6363226683E-05 9.1200623367E-01
1.8440000000E+01 -9.2211021786E+01 -3.0672035903E-05 -3.0672035944E-05 9.1201920365E-01
1.8480000000E+01 -9.2211021785E+01 -2.4885684362E-05 -2.4885684404E-05 9.1203326357E-01
1.8520000000E+01 -9.2211021786E+01 -1.8224244333E-05 -1.8224244375E-05 9.1204747396E-01
1.8560000000E+01 -9.2211021786E+01 -1.0140196739E-05 -1.0140196782E-05 9.1206113782E-01
1.8600000000E+01 -9.2211021786E+01 -4.4671250430E-07 -4.4671254760E-07 9.1207397002E-01
1.8640000000E+01 -9.2211021786E+01 1.0655333676E-05 1.0655333632E-05 9.1208613366E-01
1.8680000000E+01 -9.2211021786E+01 2.2654743223E-05 2.2654743179E-05 9.1209814576E-01
1.8720000000E+01 -9.2211021786E+01 3.4884921525E-05 3.4884921480E-05 9.1211069560E-01
1.8760000000E+01 -9.2211021786E+01 4.6708360451E-05 4.6708360405E-05 9.1212444306E-01
1.8800000000E+01 -9.2211021787E+01 5.7676479743E-05 5.7676479697E-05 9.1213986395E-01
1.8840000000E+01 -9.2211021787E+01 6.7620828559E-05 6.7620828513E-05 9.1215718642E-01
1.8880000000E+01 -9.2211021788E+01 7.6654655752E-05 7.6654655705E-05 9.1217642566E-01
1.8920000000E+01 -9.2211021788E+01 8.5092228740E-05 8.5092228693E-05 9.1219748754E-01
1.8960000000E+01 -9.2211021789E+01 9.3318083587E-05 9.3318083540E-05 9.1222028825E-01
1.9000000000E+01 -9.2211021789E+01 1.0165200889E-04 1.0165200884E-04 9.1224483508E-01
1.9040000000E+01 -9.2211021789E+01 1.1025406757E-04 1.1025406752E-04 9.1227123290E-01
1.9080000000E+01 -9.2211021790E+01 1.1909826592E-04 1.1909826587E-04 9.1229961435E-01
1.9120000000E+01 -9.2211021791E+01 1.2801900707E-04 1.2801900702E-04 9.1233002548E-01
1.9160000000E+01 -9.2211021791E+01 1.3680935541E-04 1.3680935536E-04 9.1236232083E-01
1.9200000000E+01 -9.2211021792E+01 1.4533262181E-04 1.4533262176E-04 9.1239612213E-01
1.9240000000E+01 -9.2211021793E+01 1.5360454992E-04 1.5360454986E-04 9.1243087343E-01
1.9280000000E+01 -9.2211021793E+01 1.6181377330E-04 1.6181377325E-04 9.1246598885E-01
1.9320000000E+01 -9.2211021793E+01 1.7026978095E-04 1.7026978090E-04 9.1250105138E-01
1.9360000000E+01 -9.2211021794E+01 1.7929326229E-04 1.7929326224E-04 9.1253599503E-01
1.9400000000E+01 -9.2211021794E+01 1.8908490742E-04 1.8908490737E-04 9.1257120057E-01
1.9440000000E+01 -9.2211021795E+01 1.9961836862E-04 1.9961836857E-04 9.1260745760E-01
1.9480000000E+01 -9.2211021795E+01 2.1059766906E-04 2.1059766901E-04 9.1264578751E-01
1.9520000000E+01 -9.2211021796E+01 2.2150022902E-04 2.2150022897E-04 9.1268716913E-01
1.9560000000E+01 -9.2211021796E+01 2.3169968331E-04 2.3169968326E-04 9.1273224515E-01
1.9600000000E+01 -9.2211021796E+01 2.4063627025E-04 2.4063627020E-04 9.1278110005E-01
1.9640000000E+01 -9.2211021796E+01 2.4798527112E-04 2.4798527107E-04 9.1283318345E-01
1.9680000000E+01 -9.2211021796E+01 2.5377157181E-04 2.5377157176E-04 9.1288741118E-01
1.9720000000E+01 -9.2211021796E+01 2.5839214118E-04 2.5839214112E-04 9.1294242216E-01
1.9760000000E+01 -9.2211021797E+01 2.6253427970E-04 2.6253427965E-04 9.1299692032E-01
1.9800000000E+01 -9.2211021797E+01 2.6700817038E-04 2.6700817032E-04 9.1305000313E-01
1.9840000000E+01 -9.2211021797E+01 2.7253826856E-04 2.7253826851E-04 9.1310138041E-01
1.9880000000E+01 -9.2211021797E+01 2.7957138842E-04 2.7957138837E-04 9.1315142008E-01
1.9920000000E+01 -9.2211021797E+01 2.8815574102E-04 2.8815574097E-04 9.1320100968E-01
1.9960000000E+01 -9.2211021798E+01 2.9792552112E-04 2.9792552106E-04 9.1325127751E-01
2.0000000000E+01 -9.2211021798E+01 3.0819567298E-04 3.0819567293E-04 9.1330325864E-01
2.0040000000E+01 -9.2211021798E+01 3.1814008084E-04 3.1814008079E-04 9.1335760433E-01
2.0080000000E+01 -9.2211021799E+01 3.2700295557E-04 3.2700295552E-04 9.1341441609E-01
2.0120000000E+01 -9.2211021799E+01 3.3428455392E-04 3.3428455386E-04 9.1347324398E-01
2.0160000000E+01 -9.2211021800E+01 3.3985099195E-04 3.3985099190E-04 9.1353323616E-01
2.0200000000E+01 -9.2211021800E+01 3.4394100589E-04 3.4394100583E-04 9.1359338189E-01
2.0240000000E+01 -9.2211021801E+01 3.4707294848E-04 3.4707294843E-04 9.1365276556E-01
2.0280000000E+01 -9.2211021801E+01 3.4988385057E-04 3.4988385051E-04 9.1371075369E-01
2.0320000000E+01 -9.2211021802E+01 3.5295051957E-04 3.5295051951E-04 9.1376706609E-01
2.0360000000E+01 -9.2211021803E+01 3.5664520919E-04 3.5664520914E-04 9.1382172546E-01
2.0400000000E+01 -9.2211021805E+01 3.6106506476E-04 3.6106506470E-04 9.1387492158E-01
2.0440000000E+01 -9.2211021806E+01 3.6604990009E-04 3.6604990004E-04 9.1392685234E-01
2.0480000000E+01 -9.2211021807E+01 3.7127486075E-04 3.7127486070E-04 9.1397760506E-01
2.0520000000E+01 -9.2211021808E+01 3.7638199584E-04 3.7638199579E-04 9.1402712021E-01
2.0560000000E+01 -9.2211021809E+01 3.8110460714E-04 3.8110460708E-04 9.1407524269E-01
2.0600000000E+01 -9.2211021810E+01 3.8534332300E-04 3.8534332294E-04 9.1412182912E-01
2.0640000000E+01 -9.2211021812E+01 3.8917111636E-04 3.8917111630E-04 9.1416685618E-01
2.0680000000E+01 -9.2211021813E+01 3.9276972423E-04 3.9276972418E-04 9.1421047363E-01
